roomNumber;dayOfWeek;block;capacity;floor;resourceId;detailCodes
R-024;wednesday;E;28;;R-024_wednesday_E;AUDA,DELT,ESTA,TMAN,TMSU
R-024;friday;F;28;;R-024_friday_F;AUDA,DELT,ESTA,TMAN,TMSU
R-024;monday;F;28;;R-024_monday_F;AUDA,DELT,ESTA,TMAN,TMSU
R-024;saturday;F;28;;R-024_saturday_F;AUDA,DELT,ESTA,TMAN,TMSU
R-024;sunday;F;28;;R-024_sunday_F;AUDA,DELT,ESTA,TMAN,TMSU
R-024;thursday;F;28;;R-024_thursday_F;AUDA,DELT,ESTA,TMAN,TMSU
R-024;tuesday;F;28;;R-024_tuesday_F;AUDA,DELT,ESTA,TMAN,TMSU
R-024;wednesday;F;28;;R-024_wednesday_F;AUDA,DELT,ESTA,TMAN,TMSU
R-024;friday;G;28;;R-024_friday_G;AUDA,DELT,ESTA,TMAN,TMSU
R-024;monday;G;28;;R-024_monday_G;AUDA,DELT,ESTA,TMAN,TMSU
R-024;saturday;G;28;;R-024_saturday_G;AUDA,DELT,ESTA,TMAN,TMSU
R-024;sunday;G;28;;R-024_sunday_G;AUDA,DELT,ESTA,TMAN,TMSU
R-024;thursday;G;28;;R-024_thursday_G;AUDA,DELT,ESTA,TMAN,TMSU
R-024;tuesday;G;28;;R-024_tuesday_G;AUDA,DELT,ESTA,TMAN,TMSU
R-024;wednesday;G;28;;R-024_wednesday_G;AUDA,DELT,ESTA,TMAN,TMSU
R-025;friday;A;30;;R-025_friday_A;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;monday;A;30;;R-025_monday_A;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;saturday;A;30;;R-025_saturday_A;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;sunday;A;30;;R-025_sunday_A;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;thursday;A;30;;R-025_thursday_A;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;tuesday;A;30;;R-025_tuesday_A;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;wednesday;A;30;;R-025_wednesday_A;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;friday;B;30;;R-025_friday_B;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;monday;B;30;;R-025_monday_B;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;sunday;B;30;;R-025_sunday_B;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;thursday;B;30;;R-025_thursday_B;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;tuesday;B;30;;R-025_tuesday_B;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;wednesday;B;30;;R-025_wednesday_B;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;friday;C;30;;R-025_friday_C;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;monday;C;30;;R-025_monday_C;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;sunday;C;30;;R-025_sunday_C;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;tuesday;C;30;;R-025_tuesday_C;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;wednesday;C;30;;R-025_wednesday_C;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;monday;D;30;;R-025_monday_D;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;saturday;D;30;;R-025_saturday_D;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;sunday;D;30;;R-025_sunday_D;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;thursday;D;30;;R-025_thursday_D;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;tuesday;D;30;;R-025_tuesday_D;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;wednesday;D;30;;R-025_wednesday_D;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;monday;E;30;;R-025_monday_E;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;saturday;E;30;;R-025_saturday_E;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;sunday;E;30;;R-025_sunday_E;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;thursday;E;30;;R-025_thursday_E;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;tuesday;E;30;;R-025_tuesday_E;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;wednesday;E;30;;R-025_wednesday_E;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;friday;F;30;;R-025_friday_F;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;monday;F;30;;R-025_monday_F;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;saturday;F;30;;R-025_saturday_F;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;sunday;F;30;;R-025_sunday_F;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;thursday;F;30;;R-025_thursday_F;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;tuesday;F;30;;R-025_tuesday_F;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;wednesday;F;30;;R-025_wednesday_F;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;friday;G;30;;R-025_friday_G;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;monday;G;30;;R-025_monday_G;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;saturday;G;30;;R-025_saturday_G;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;sunday;G;30;;R-025_sunday_G;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;thursday;G;30;;R-025_thursday_G;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;tuesday;G;30;;R-025_tuesday_G;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-025;wednesday;G;30;;R-025_wednesday_G;AUDA,DATA,DELT,ESTA,TMAN,TMSU
R-026;friday;A;30;;R-026_friday_A;AUDA,DATA,DELT,TMAN,TMSU
R-026;monday;A;30;;R-026_monday_A;AUDA,DATA,DELT,TMAN,TMSU
R-026;saturday;A;30;;R-026_saturday_A;AUDA,DATA,DELT,TMAN,TMSU
R-026;sunday;A;30;;R-026_sunday_A;AUDA,DATA,DELT,TMAN,TMSU
R-026;thursday;A;30;;R-026_thursday_A;AUDA,DATA,DELT,TMAN,TMSU
R-026;tuesday;A;30;;R-026_tuesday_A;AUDA,DATA,DELT,TMAN,TMSU
R-026;wednesday;A;30;;R-026_wednesday_A;AUDA,DATA,DELT,TMAN,TMSU
R-026;friday;B;30;;R-026_friday_B;AUDA,DATA,DELT,TMAN,TMSU
R-026;monday;B;30;;R-026_monday_B;AUDA,DATA,DELT,TMAN,TMSU
R-026;sunday;B;30;;R-026_sunday_B;AUDA,DATA,DELT,TMAN,TMSU
R-026;thursday;B;30;;R-026_thursday_B;AUDA,DATA,DELT,TMAN,TMSU
R-026;tuesday;B;30;;R-026_tuesday_B;AUDA,DATA,DELT,TMAN,TMSU
R-026;wednesday;B;30;;R-026_wednesday_B;AUDA,DATA,DELT,TMAN,TMSU
R-026;friday;C;30;;R-026_friday_C;AUDA,DATA,DELT,TMAN,TMSU
R-026;monday;C;30;;R-026_monday_C;AUDA,DATA,DELT,TMAN,TMSU
R-026;sunday;C;30;;R-026_sunday_C;AUDA,DATA,DELT,TMAN,TMSU
R-026;tuesday;C;30;;R-026_tuesday_C;AUDA,DATA,DELT,TMAN,TMSU
R-026;wednesday;C;30;;R-026_wednesday_C;AUDA,DATA,DELT,TMAN,TMSU
R-026;monday;D;30;;R-026_monday_D;AUDA,DATA,DELT,TMAN,TMSU
R-026;saturday;D;30;;R-026_saturday_D;AUDA,DATA,DELT,TMAN,TMSU
R-026;sunday;D;30;;R-026_sunday_D;AUDA,DATA,DELT,TMAN,TMSU
R-026;thursday;D;30;;R-026_thursday_D;AUDA,DATA,DELT,TMAN,TMSU
R-026;tuesday;D;30;;R-026_tuesday_D;AUDA,DATA,DELT,TMAN,TMSU
R-026;wednesday;D;30;;R-026_wednesday_D;AUDA,DATA,DELT,TMAN,TMSU
R-026;monday;E;30;;R-026_monday_E;AUDA,DATA,DELT,TMAN,TMSU
R-026;saturday;E;30;;R-026_saturday_E;AUDA,DATA,DELT,TMAN,TMSU
R-026;sunday;E;30;;R-026_sunday_E;AUDA,DATA,DELT,TMAN,TMSU
R-026;thursday;E;30;;R-026_thursday_E;AUDA,DATA,DELT,TMAN,TMSU
R-026;tuesday;E;30;;R-026_tuesday_E;AUDA,DATA,DELT,TMAN,TMSU
R-026;wednesday;E;30;;R-026_wednesday_E;AUDA,DATA,DELT,TMAN,TMSU
R-026;friday;F;30;;R-026_friday_F;AUDA,DATA,DELT,TMAN,TMSU
R-026;monday;F;30;;R-026_monday_F;AUDA,DATA,DELT,TMAN,TMSU
R-026;saturday;F;30;;R-026_saturday_F;AUDA,DATA,DELT,TMAN,TMSU
R-026;sunday;F;30;;R-026_sunday_F;AUDA,DATA,DELT,TMAN,TMSU
R-026;thursday;F;30;;R-026_thursday_F;AUDA,DATA,DELT,TMAN,TMSU
R-026;tuesday;F;30;;R-026_tuesday_F;AUDA,DATA,DELT,TMAN,TMSU
R-026;wednesday;F;30;;R-026_wednesday_F;AUDA,DATA,DELT,TMAN,TMSU
R-026;friday;G;30;;R-026_friday_G;AUDA,DATA,DELT,TMAN,TMSU
R-026;monday;G;30;;R-026_monday_G;AUDA,DATA,DELT,TMAN,TMSU
R-026;saturday;G;30;;R-026_saturday_G;AUDA,DATA,DELT,TMAN,TMSU
R-026;sunday;G;30;;R-026_sunday_G;AUDA,DATA,DELT,TMAN,TMSU
R-026;thursday;G;30;;R-026_thursday_G;AUDA,DATA,DELT,TMAN,TMSU
R-026;tuesday;G;30;;R-026_tuesday_G;AUDA,DATA,DELT,TMAN,TMSU
R-026;wednesday;G;30;;R-026_wednesday_G;AUDA,DATA,DELT,TMAN,TMSU
R-027;friday;A;30;;R-027_friday_A;AUDA,DATA,DELT,TMAN,TMSU
R-027;monday;A;30;;R-027_monday_A;AUDA,DATA,DELT,TMAN,TMSU
R-027;saturday;A;30;;R-027_saturday_A;AUDA,DATA,DELT,TMAN,TMSU
R-027;sunday;A;30;;R-027_sunday_A;AUDA,DATA,DELT,TMAN,TMSU
R-027;thursday;A;30;;R-027_thursday_A;AUDA,DATA,DELT,TMAN,TMSU
R-027;tuesday;A;30;;R-027_tuesday_A;AUDA,DATA,DELT,TMAN,TMSU
R-027;wednesday;A;30;;R-027_wednesday_A;AUDA,DATA,DELT,TMAN,TMSU
R-027;friday;B;30;;R-027_friday_B;AUDA,DATA,DELT,TMAN,TMSU
R-027;monday;B;30;;R-027_monday_B;AUDA,DATA,DELT,TMAN,TMSU
R-027;sunday;B;30;;R-027_sunday_B;AUDA,DATA,DELT,TMAN,TMSU
R-027;thursday;B;30;;R-027_thursday_B;AUDA,DATA,DELT,TMAN,TMSU
R-027;tuesday;B;30;;R-027_tuesday_B;AUDA,DATA,DELT,TMAN,TMSU
R-027;wednesday;B;30;;R-027_wednesday_B;AUDA,DATA,DELT,TMAN,TMSU
R-027;friday;C;30;;R-027_friday_C;AUDA,DATA,DELT,TMAN,TMSU
R-027;monday;C;30;;R-027_monday_C;AUDA,DATA,DELT,TMAN,TMSU
R-027;sunday;C;30;;R-027_sunday_C;AUDA,DATA,DELT,TMAN,TMSU
R-027;tuesday;C;30;;R-027_tuesday_C;AUDA,DATA,DELT,TMAN,TMSU
R-027;wednesday;C;30;;R-027_wednesday_C;AUDA,DATA,DELT,TMAN,TMSU
R-027;monday;D;30;;R-027_monday_D;AUDA,DATA,DELT,TMAN,TMSU
R-027;saturday;D;30;;R-027_saturday_D;AUDA,DATA,DELT,TMAN,TMSU
R-027;sunday;D;30;;R-027_sunday_D;AUDA,DATA,DELT,TMAN,TMSU
R-027;thursday;D;30;;R-027_thursday_D;AUDA,DATA,DELT,TMAN,TMSU
R-027;tuesday;D;30;;R-027_tuesday_D;AUDA,DATA,DELT,TMAN,TMSU
R-027;wednesday;D;30;;R-027_wednesday_D;AUDA,DATA,DELT,TMAN,TMSU
R-027;monday;E;30;;R-027_monday_E;AUDA,DATA,DELT,TMAN,TMSU
R-027;saturday;E;30;;R-027_saturday_E;AUDA,DATA,DELT,TMAN,TMSU
R-027;sunday;E;30;;R-027_sunday_E;AUDA,DATA,DELT,TMAN,TMSU
R-027;thursday;E;30;;R-027_thursday_E;AUDA,DATA,DELT,TMAN,TMSU
R-027;tuesday;E;30;;R-027_tuesday_E;AUDA,DATA,DELT,TMAN,TMSU
R-027;wednesday;E;30;;R-027_wednesday_E;AUDA,DATA,DELT,TMAN,TMSU
R-027;friday;F;30;;R-027_friday_F;AUDA,DATA,DELT,TMAN,TMSU
R-027;monday;F;30;;R-027_monday_F;AUDA,DATA,DELT,TMAN,TMSU
R-027;saturday;F;30;;R-027_saturday_F;AUDA,DATA,DELT,TMAN,TMSU
R-027;sunday;F;30;;R-027_sunday_F;AUDA,DATA,DELT,TMAN,TMSU
R-027;thursday;F;30;;R-027_thursday_F;AUDA,DATA,DELT,TMAN,TMSU
R-027;tuesday;F;30;;R-027_tuesday_F;AUDA,DATA,DELT,TMAN,TMSU
R-027;wednesday;F;30;;R-027_wednesday_F;AUDA,DATA,DELT,TMAN,TMSU
R-027;friday;G;30;;R-027_friday_G;AUDA,DATA,DELT,TMAN,TMSU
R-027;monday;G;30;;R-027_monday_G;AUDA,DATA,DELT,TMAN,TMSU
R-027;saturday;G;30;;R-027_saturday_G;AUDA,DATA,DELT,TMAN,TMSU
R-027;sunday;G;30;;R-027_sunday_G;AUDA,DATA,DELT,TMAN,TMSU
R-027;thursday;G;30;;R-027_thursday_G;AUDA,DATA,DELT,TMAN,TMSU
R-027;tuesday;G;30;;R-027_tuesday_G;AUDA,DATA,DELT,TMAN,TMSU
R-027;wednesday;G;30;;R-027_wednesday_G;AUDA,DATA,DELT,TMAN,TMSU
R-028;friday;A;20;;R-028_friday_A;AUDA,DATA,DELT,TMAN,TMMR
R-028;monday;A;20;;R-028_monday_A;AUDA,DATA,DELT,TMAN,TMMR
R-028;saturday;A;20;;R-028_saturday_A;AUDA,DATA,DELT,TMAN,TMMR
R-028;sunday;A;20;;R-028_sunday_A;AUDA,DATA,DELT,TMAN,TMMR
R-028;thursday;A;20;;R-028_thursday_A;AUDA,DATA,DELT,TMAN,TMMR
R-028;tuesday;A;20;;R-028_tuesday_A;AUDA,DATA,DELT,TMAN,TMMR
R-028;wednesday;A;20;;R-028_wednesday_A;AUDA,DATA,DELT,TMAN,TMMR
R-028;friday;B;20;;R-028_friday_B;AUDA,DATA,DELT,TMAN,TMMR
R-028;monday;B;20;;R-028_monday_B;AUDA,DATA,DELT,TMAN,TMMR
R-028;sunday;B;20;;R-028_sunday_B;AUDA,DATA,DELT,TMAN,TMMR
R-028;thursday;B;20;;R-028_thursday_B;AUDA,DATA,DELT,TMAN,TMMR
R-028;tuesday;B;20;;R-028_tuesday_B;AUDA,DATA,DELT,TMAN,TMMR
R-028;wednesday;B;20;;R-028_wednesday_B;AUDA,DATA,DELT,TMAN,TMMR
R-028;friday;C;20;;R-028_friday_C;AUDA,DATA,DELT,TMAN,TMMR
R-028;monday;C;20;;R-028_monday_C;AUDA,DATA,DELT,TMAN,TMMR
R-028;sunday;C;20;;R-028_sunday_C;AUDA,DATA,DELT,TMAN,TMMR
R-028;tuesday;C;20;;R-028_tuesday_C;AUDA,DATA,DELT,TMAN,TMMR
R-028;wednesday;C;20;;R-028_wednesday_C;AUDA,DATA,DELT,TMAN,TMMR
R-028;monday;D;20;;R-028_monday_D;AUDA,DATA,DELT,TMAN,TMMR
R-028;saturday;D;20;;R-028_saturday_D;AUDA,DATA,DELT,TMAN,TMMR
R-028;sunday;D;20;;R-028_sunday_D;AUDA,DATA,DELT,TMAN,TMMR
R-028;thursday;D;20;;R-028_thursday_D;AUDA,DATA,DELT,TMAN,TMMR
R-028;tuesday;D;20;;R-028_tuesday_D;AUDA,DATA,DELT,TMAN,TMMR
R-028;wednesday;D;20;;R-028_wednesday_D;AUDA,DATA,DELT,TMAN,TMMR
R-028;monday;E;20;;R-028_monday_E;AUDA,DATA,DELT,TMAN,TMMR
R-028;saturday;E;20;;R-028_saturday_E;AUDA,DATA,DELT,TMAN,TMMR
R-028;sunday;E;20;;R-028_sunday_E;AUDA,DATA,DELT,TMAN,TMMR
R-028;thursday;E;20;;R-028_thursday_E;AUDA,DATA,DELT,TMAN,TMMR
R-028;tuesday;E;20;;R-028_tuesday_E;AUDA,DATA,DELT,TMAN,TMMR
R-028;wednesday;E;20;;R-028_wednesday_E;AUDA,DATA,DELT,TMAN,TMMR
R-028;friday;F;20;;R-028_friday_F;AUDA,DATA,DELT,TMAN,TMMR
R-028;monday;F;20;;R-028_monday_F;AUDA,DATA,DELT,TMAN,TMMR
R-028;saturday;F;20;;R-028_saturday_F;AUDA,DATA,DELT,TMAN,TMMR
R-028;sunday;F;20;;R-028_sunday_F;AUDA,DATA,DELT,TMAN,TMMR
R-028;thursday;F;20;;R-028_thursday_F;AUDA,DATA,DELT,TMAN,TMMR
R-028;tuesday;F;20;;R-028_tuesday_F;AUDA,DATA,DELT,TMAN,TMMR
R-028;wednesday;F;20;;R-028_wednesday_F;AUDA,DATA,DELT,TMAN,TMMR
R-028;friday;G;20;;R-028_friday_G;AUDA,DATA,DELT,TMAN,TMMR
R-028;monday;G;20;;R-028_monday_G;AUDA,DATA,DELT,TMAN,TMMR
R-028;saturday;G;20;;R-028_saturday_G;AUDA,DATA,DELT,TMAN,TMMR
R-028;sunday;G;20;;R-028_sunday_G;AUDA,DATA,DELT,TMAN,TMMR
R-028;thursday;G;20;;R-028_thursday_G;AUDA,DATA,DELT,TMAN,TMMR
R-028;tuesday;G;20;;R-028_tuesday_G;AUDA,DATA,DELT,TMAN,TMMR
R-028;wednesday;G;20;;R-028_wednesday_G;AUDA,DATA,DELT,TMAN,TMMR
R-029;friday;A;20;;R-029_friday_A;AUDA,DATA,TMAN,TMMR
R-029;monday;A;20;;R-029_monday_A;AUDA,DATA,TMAN,TMMR
R-029;saturday;A;20;;R-029_saturday_A;AUDA,DATA,TMAN,TMMR
R-029;sunday;A;20;;R-029_sunday_A;AUDA,DATA,TMAN,TMMR
R-029;thursday;A;20;;R-029_thursday_A;AUDA,DATA,TMAN,TMMR
R-029;tuesday;A;20;;R-029_tuesday_A;AUDA,DATA,TMAN,TMMR
R-029;wednesday;A;20;;R-029_wednesday_A;AUDA,DATA,TMAN,TMMR
R-029;friday;B;20;;R-029_friday_B;AUDA,DATA,TMAN,TMMR
R-029;monday;B;20;;R-029_monday_B;AUDA,DATA,TMAN,TMMR
R-029;saturday;B;20;;R-029_saturday_B;AUDA,DATA,TMAN,TMMR
R-029;sunday;B;20;;R-029_sunday_B;AUDA,DATA,TMAN,TMMR
R-029;thursday;B;20;;R-029_thursday_B;AUDA,DATA,TMAN,TMMR
R-029;tuesday;B;20;;R-029_tuesday_B;AUDA,DATA,TMAN,TMMR
R-029;wednesday;B;20;;R-029_wednesday_B;AUDA,DATA,TMAN,TMMR
R-029;friday;C;20;;R-029_friday_C;AUDA,DATA,TMAN,TMMR
R-029;monday;C;20;;R-029_monday_C;AUDA,DATA,TMAN,TMMR
R-029;saturday;C;20;;R-029_saturday_C;AUDA,DATA,TMAN,TMMR
R-029;sunday;C;20;;R-029_sunday_C;AUDA,DATA,TMAN,TMMR
R-029;tuesday;C;20;;R-029_tuesday_C;AUDA,DATA,TMAN,TMMR
R-029;wednesday;C;20;;R-029_wednesday_C;AUDA,DATA,TMAN,TMMR
R-029;friday;D;20;;R-029_friday_D;AUDA,DATA,TMAN,TMMR
R-029;monday;D;20;;R-029_monday_D;AUDA,DATA,TMAN,TMMR
R-029;saturday;D;20;;R-029_saturday_D;AUDA,DATA,TMAN,TMMR
R-029;sunday;D;20;;R-029_sunday_D;AUDA,DATA,TMAN,TMMR
R-029;thursday;D;20;;R-029_thursday_D;AUDA,DATA,TMAN,TMMR
R-029;tuesday;D;20;;R-029_tuesday_D;AUDA,DATA,TMAN,TMMR
R-029;wednesday;D;20;;R-029_wednesday_D;AUDA,DATA,TMAN,TMMR
R-029;friday;E;20;;R-029_friday_E;AUDA,DATA,TMAN,TMMR
R-029;monday;E;20;;R-029_monday_E;AUDA,DATA,TMAN,TMMR
R-029;saturday;E;20;;R-029_saturday_E;AUDA,DATA,TMAN,TMMR
R-029;sunday;E;20;;R-029_sunday_E;AUDA,DATA,TMAN,TMMR
R-029;thursday;E;20;;R-029_thursday_E;AUDA,DATA,TMAN,TMMR
R-029;tuesday;E;20;;R-029_tuesday_E;AUDA,DATA,TMAN,TMMR
R-029;wednesday;E;20;;R-029_wednesday_E;AUDA,DATA,TMAN,TMMR
R-029;friday;F;20;;R-029_friday_F;AUDA,DATA,TMAN,TMMR
R-029;monday;F;20;;R-029_monday_F;AUDA,DATA,TMAN,TMMR
R-029;saturday;F;20;;R-029_saturday_F;AUDA,DATA,TMAN,TMMR
R-029;sunday;F;20;;R-029_sunday_F;AUDA,DATA,TMAN,TMMR
R-029;thursday;F;20;;R-029_thursday_F;AUDA,DATA,TMAN,TMMR
R-029;tuesday;F;20;;R-029_tuesday_F;AUDA,DATA,TMAN,TMMR
R-029;wednesday;F;20;;R-029_wednesday_F;AUDA,DATA,TMAN,TMMR
R-029;friday;G;20;;R-029_friday_G;AUDA,DATA,TMAN,TMMR
R-029;monday;G;20;;R-029_monday_G;AUDA,DATA,TMAN,TMMR
R-029;saturday;G;20;;R-029_saturday_G;AUDA,DATA,TMAN,TMMR
R-029;sunday;G;20;;R-029_sunday_G;AUDA,DATA,TMAN,TMMR
R-029;thursday;G;20;;R-029_thursday_G;AUDA,DATA,TMAN,TMMR
R-029;tuesday;G;20;;R-029_tuesday_G;AUDA,DATA,TMAN,TMMR
R-029;wednesday;G;20;;R-029_wednesday_G;AUDA,DATA,TMAN,TMMR
R-030;friday;A;55;;R-030_friday_A;AUDA,DATA,ESTA,TAUT,TMSU
R-030;monday;A;55;;R-030_monday_A;AUDA,DATA,ESTA,TAUT,TMSU
R-030;saturday;A;55;;R-030_saturday_A;AUDA,DATA,ESTA,TAUT,TMSU
R-030;sunday;A;55;;R-030_sunday_A;AUDA,DATA,ESTA,TAUT,TMSU
R-030;thursday;A;55;;R-030_thursday_A;AUDA,DATA,ESTA,TAUT,TMSU
R-030;tuesday;A;55;;R-030_tuesday_A;AUDA,DATA,ESTA,TAUT,TMSU
R-030;wednesday;A;55;;R-030_wednesday_A;AUDA,DATA,ESTA,TAUT,TMSU
R-030;friday;B;55;;R-030_friday_B;AUDA,DATA,ESTA,TAUT,TMSU
R-030;monday;B;55;;R-030_monday_B;AUDA,DATA,ESTA,TAUT,TMSU
R-030;saturday;B;55;;R-030_saturday_B;AUDA,DATA,ESTA,TAUT,TMSU
R-030;sunday;B;55;;R-030_sunday_B;AUDA,DATA,ESTA,TAUT,TMSU
R-030;thursday;B;55;;R-030_thursday_B;AUDA,DATA,ESTA,TAUT,TMSU
R-030;tuesday;B;55;;R-030_tuesday_B;AUDA,DATA,ESTA,TAUT,TMSU
R-030;wednesday;B;55;;R-030_wednesday_B;AUDA,DATA,ESTA,TAUT,TMSU
R-030;friday;C;55;;R-030_friday_C;AUDA,DATA,ESTA,TAUT,TMSU
R-030;monday;C;55;;R-030_monday_C;AUDA,DATA,ESTA,TAUT,TMSU
R-030;saturday;C;55;;R-030_saturday_C;AUDA,DATA,ESTA,TAUT,TMSU
R-030;sunday;C;55;;R-030_sunday_C;AUDA,DATA,ESTA,TAUT,TMSU
R-030;tuesday;C;55;;R-030_tuesday_C;AUDA,DATA,ESTA,TAUT,TMSU
R-030;wednesday;C;55;;R-030_wednesday_C;AUDA,DATA,ESTA,TAUT,TMSU
R-030;friday;D;55;;R-030_friday_D;AUDA,DATA,ESTA,TAUT,TMSU
R-030;monday;D;55;;R-030_monday_D;AUDA,DATA,ESTA,TAUT,TMSU
R-030;saturday;D;55;;R-030_saturday_D;AUDA,DATA,ESTA,TAUT,TMSU
R-030;sunday;D;55;;R-030_sunday_D;AUDA,DATA,ESTA,TAUT,TMSU
R-030;thursday;D;55;;R-030_thursday_D;AUDA,DATA,ESTA,TAUT,TMSU
R-030;tuesday;D;55;;R-030_tuesday_D;AUDA,DATA,ESTA,TAUT,TMSU
R-030;wednesday;D;55;;R-030_wednesday_D;AUDA,DATA,ESTA,TAUT,TMSU
R-030;friday;E;55;;R-030_friday_E;AUDA,DATA,ESTA,TAUT,TMSU
R-030;monday;E;55;;R-030_monday_E;AUDA,DATA,ESTA,TAUT,TMSU
R-030;saturday;E;55;;R-030_saturday_E;AUDA,DATA,ESTA,TAUT,TMSU
R-030;sunday;E;55;;R-030_sunday_E;AUDA,DATA,ESTA,TAUT,TMSU
R-030;thursday;E;55;;R-030_thursday_E;AUDA,DATA,ESTA,TAUT,TMSU
R-030;tuesday;E;55;;R-030_tuesday_E;AUDA,DATA,ESTA,TAUT,TMSU
R-030;wednesday;E;55;;R-030_wednesday_E;AUDA,DATA,ESTA,TAUT,TMSU
R-030;friday;F;55;;R-030_friday_F;AUDA,DATA,ESTA,TAUT,TMSU
R-030;monday;F;55;;R-030_monday_F;AUDA,DATA,ESTA,TAUT,TMSU
R-030;saturday;F;55;;R-030_saturday_F;AUDA,DATA,ESTA,TAUT,TMSU
R-030;sunday;F;55;;R-030_sunday_F;AUDA,DATA,ESTA,TAUT,TMSU
R-030;thursday;F;55;;R-030_thursday_F;AUDA,DATA,ESTA,TAUT,TMSU
R-030;tuesday;F;55;;R-030_tuesday_F;AUDA,DATA,ESTA,TAUT,TMSU
R-030;wednesday;F;55;;R-030_wednesday_F;AUDA,DATA,ESTA,TAUT,TMSU
R-030;friday;G;55;;R-030_friday_G;AUDA,DATA,ESTA,TAUT,TMSU
R-030;monday;G;55;;R-030_monday_G;AUDA,DATA,ESTA,TAUT,TMSU
R-030;saturday;G;55;;R-030_saturday_G;AUDA,DATA,ESTA,TAUT,TMSU
R-030;sunday;G;55;;R-030_sunday_G;AUDA,DATA,ESTA,TAUT,TMSU
R-030;thursday;G;55;;R-030_thursday_G;AUDA,DATA,ESTA,TAUT,TMSU
R-030;tuesday;G;55;;R-030_tuesday_G;AUDA,DATA,ESTA,TAUT,TMSU
R-030;wednesday;G;55;;R-030_wednesday_G;AUDA,DATA,ESTA,TAUT,TMSU
R-031;friday;A;50;;R-031_friday_A;ACSR,AUDA,DATA,ESTA,NEES,TAUT,TMSU
R-031;monday;A;50;;R-031_monday_A;ACSR,AUDA,DATA,ESTA,NEES,TAUT,TMSU
R-031;saturday;A;50;;R-031_saturday_A;ACSR,AUDA,DATA,ESTA,NEES,TAUT,TMSU
R-031;sunday;A;50;;R-031_sunday_A;ACSR,AUDA,DATA,ESTA,NEES,TAUT,TMSU
R-031;thursday;A;50;;R-031_thursday_A;ACSR,AUDA,DATA,ESTA,NEES,TAUT,TMSU
R-031;tuesday;A;50;;R-031_tuesday_A;ACSR,AUDA,DATA,ESTA,NEES,TAUT,TMSU
R-031;wednesday;A;50;;R-031_wednesday_A;ACSR,AUDA,DATA,ESTA,NEES,TAUT,TMSU
R-031;friday;B;50;;R-031_friday_B;ACSR,AUDA,DATA,ESTA,NEES,TAUT,TMSU
R-031;monday;B;50;;R-031_monday_B;ACSR,AUDA,DATA,ESTA,NEES,TAUT,TMSU
R-031;saturday;B;50;;R-031_saturday_B;ACSR,AUDA,DATA,ESTA,NEES,TAUT,TMSU
R-031;sunday;B;50;;R-031_sunday_B;ACSR,AUDA,DATA,ESTA,NEES,TAUT,TMSU
