termCode;crn;subjCode;crseNumb;title;campus;seats;semester;programsAmount;block;beginTime;endTime;startDate;endDate;monday;tuesday;wednesday;thursday;friday;saturday;sunday;requiredFloor;specialRequirement;crossList;crossListSeats
202520;22506;DAQU;00204;Química General;A;65;02;9;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22506;DAQU;00204;Química General;A;65;02;9;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22507;DAQU;00204;Química General;A;65;02;9;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22507;DAQU;00204;Química General;A;65;02;9;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22507;DAQU;00204;Química General;A;65;02;9;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22508;DAQU;00204;Química General;A;65;02;9;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22508;DAQU;00204;Química General;A;65;02;9;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22508;DAQU;00204;Química General;A;65;02;9;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22509;DAQU;00105;Química General;A;45;01;2;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAQU001;60
202520;22509;DAQU;00105;Química General;A;45;01;2;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;LCDAQU001;60
202520;22509;DAQU;00105;Química General;A;45;01;2;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAQU001;60
202520;22551;EAED;00840;Investigación para el Aula II;A;20;08;2;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22551;EAED;00840;Investigación para el Aula II;A;20;08;2;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22553;EAED;00296;Práctica 1;A;10;02;1;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22566;DAIM;00722;Carguío y Transporte;A;45;05;1;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22566;DAIM;00722;Carguío y Transporte;A;45;05;1;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22566;DAIM;00722;Carguío y Transporte;A;45;05;1;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22570;DACF;00404;Inmunologia;A;23;04;1;F;1800;1930;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22571;DACF;00403;Química Farmacéutica Org II;A;25;04;1;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22586;DACF;00402;Fisiopatologia Ii;A;20;04;1;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22593;DDOC;02020;Comunicación Efectiva II;A;30;02;13;E;1615;1745;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22613;DAQU;00204;Química General;A;65;02;9;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22613;DAQU;00204;Química General;A;65;02;9;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22613;DAQU;00204;Química General;A;65;02;9;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22617;DAFI;00104;Introducción a la Física;A;60;01;9;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22617;DAFI;00104;Introducción a la Física;A;60;01;9;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22617;DAFI;00104;Introducción a la Física;A;60;01;9;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22618;DAFI;00206;Mecánica;A;60;02;9;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22618;DAFI;00206;Mecánica;A;60;02;9;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22618;DAFI;00206;Mecánica;A;60;02;9;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22642;DAMA;00405;Estructuras Algebraicas;A;5;04;2;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22642;DAMA;00405;Estructuras Algebraicas;A;5;04;2;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22647;EAED;00830;Jefatura de Curso y Gest. de A;A;25;08;2;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22647;EAED;00830;Jefatura de Curso y Gest. de A;A;25;08;2;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22656;DDOC;02020;Comunicación Efectiva II;A;35;02;13;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22657;DDOC;02020;Comunicación Efectiva II;A;30;02;13;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22660;DAFI;00206;Mecánica;A;66;02;9;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22660;DAFI;00206;Mecánica;A;66;02;9;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22660;DAFI;00206;Mecánica;A;66;02;9;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22667;DATE;01204;Ética y Moral Profesional;A;40;04;49;F;1800;1930;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22673;DAIQ;00800;Ing. y Desarrollo Sustentable;A;80;04;8;F;1800;1930;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22673;DAIQ;00800;Ing. y Desarrollo Sustentable;A;80;04;8;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22673;DAIQ;00800;Ing. y Desarrollo Sustentable;A;80;04;8;G;1945;2115;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22794;DAIQ;00508;Control de Riesgo Operacional;A;25;05;1;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22794;DAIQ;00508;Control de Riesgo Operacional;A;25;05;1;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22794;DAIQ;00508;Control de Riesgo Operacional;A;25;05;1;G;1945;2115;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22798;DAIQ;00400;Pr. Prod. Limpia en Ind. Proc.;A;25;04;1;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22798;DAIQ;00400;Pr. Prod. Limpia en Ind. Proc.;A;25;04;1;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22799;DAIQ;00020;Energías Renovables No Convenc;A;20;06;2;D;1430;1600;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22799;DAIQ;00020;Energías Renovables No Convenc;A;20;06;2;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22802;DAIQ;00022;Tecnologías de Desalinización;A;20;06;2;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAIQ005;35
202520;22802;DAIQ;00022;Tecnologías de Desalinización;A;20;06;2;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAIQ005;35
202520;22803;DAIQ;09062;Sustentabilidad en zonas árida;A;20;06;2;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAIQ004;45
202520;22803;DAIQ;09062;Sustentabilidad en zonas árida;A;20;06;2;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAIQ004;45
202520;22823;EAED;00497;Práctica 3;A;10;04;1;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22825;EAED;00691;Didáctica Interdisciplinar 2;A;25;06;1;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22825;EAED;00691;Didáctica Interdisciplinar 2;A;25;06;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22825;EAED;00691;Didáctica Interdisciplinar 2;A;25;06;1;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22826;EAED;00692;Mediación Transf. Emoc. y Cog.;A;40;06;1;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22826;EAED;00692;Mediación Transf. Emoc. y Cog.;A;40;06;1;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22826;EAED;00692;Mediación Transf. Emoc. y Cog.;A;40;06;1;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22828;DATE;00015;Identidad, Univ. y Eq. de Gén.;A;45;01;40;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22829;DATE;00015;Identidad, Univ. y Eq. de Gén.;A;45;01;40;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22830;DATE;00015;Identidad, Univ. y Eq. de Gén.;A;45;01;40;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22838;DATE;00058;Dios da para Pensar;A;40;03;42;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22840;EAED;00497;Práctica 3;A;10;04;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22841;EAED;00497;Práctica 3;A;10;04;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22842;EAED;00693;Práctica 5;A;10;06;1;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22843;EAED;00494;Práctica 3;A;13;04;1;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22938;DDOC;02020;Comunicación Efectiva II;A;30;02;13;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22946;DDOC;04183;Inglés 4;A;30;04;27;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22946;DDOC;04183;Inglés 4;A;30;04;27;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22947;DDOC;04183;Inglés 4;A;30;04;27;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22947;DDOC;04183;Inglés 4;A;30;04;27;D;1430;1600;18-08-2025;19-12-2025;;Y;;;;;;;ACSR;;
202520;22948;DDOC;04183;Inglés 4;A;30;04;27;D;1430;1600;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22948;DDOC;04183;Inglés 4;A;30;04;27;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22949;DDOC;04183;Inglés 4;A;30;04;27;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22949;DDOC;04183;Inglés 4;A;30;04;27;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22950;DDOC;02184;Inglés 2;A;30;02;38;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22950;DDOC;02184;Inglés 2;A;30;02;38;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;PISO1;;;
202520;22951;DDOC;02184;Inglés 2;A;30;02;38;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22951;DDOC;02184;Inglés 2;A;30;02;38;D;1430;1600;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22952;DDOC;04183;Inglés 4;A;30;04;27;G;1945;2115;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22952;DDOC;04183;Inglés 4;A;30;04;27;G;1945;2115;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22953;DDOC;04183;Inglés 4;A;30;04;27;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22953;DDOC;04183;Inglés 4;A;30;04;27;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;ACSR;;
202520;22955;DDOC;04183;Inglés 4;A;30;04;27;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22955;DDOC;04183;Inglés 4;A;30;04;27;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22956;DDOC;04183;Inglés 4;A;30;04;27;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22956;DDOC;04183;Inglés 4;A;30;04;27;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22959;DDOC;02184;Inglés 2;A;30;02;38;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22959;DDOC;02184;Inglés 2;A;30;02;38;E;1615;1745;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22960;DDOC;04183;Inglés 4;A;30;04;27;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22960;DDOC;04183;Inglés 4;A;30;04;27;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22961;DDOC;02184;Inglés 2;A;30;02;38;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22961;DDOC;02184;Inglés 2;A;30;02;38;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;ACSR;;
202520;22964;DDOC;04183;Inglés 4;A;30;04;27;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22964;DDOC;04183;Inglés 4;A;30;04;27;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;ACSR;;
202520;22965;DDOC;04183;Inglés 4;A;30;04;27;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22965;DDOC;04183;Inglés 4;A;30;04;27;D;1430;1600;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22968;DDOC;04183;Inglés 4;A;30;04;27;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22968;DDOC;04183;Inglés 4;A;30;04;27;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22970;DDOC;04183;Inglés 4;A;30;04;27;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22970;DDOC;04183;Inglés 4;A;30;04;27;E;1615;1745;18-08-2025;19-12-2025;;Y;;;;;;;ACSR;;
202520;22971;DDOC;04183;Inglés 4;A;30;04;27;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22971;DDOC;04183;Inglés 4;A;30;04;27;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22972;DDOC;04183;Inglés 4;A;30;04;27;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22972;DDOC;04183;Inglés 4;A;30;04;27;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23070;DAMA;00139;Matemática;A;30;01;2;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23070;DAMA;00139;Matemática;A;30;01;2;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23070;DAMA;00139;Matemática;A;30;01;2;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23070;DAMA;00139;Matemática;A;30;01;2;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23070;DAMA;00139;Matemática;A;30;01;2;E;1615;1745;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23084;DAMA;00132;Matematica I;A;65;01;3;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23084;DAMA;00132;Matematica I;A;65;01;3;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23084;DAMA;00132;Matematica I;A;65;01;3;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23084;DAMA;00132;Matematica I;A;65;01;3;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23085;DAMA;00136;Álgebra I;A;80;01;12;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23085;DAMA;00136;Álgebra I;A;80;01;12;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23085;DAMA;00136;Álgebra I;A;80;01;12;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23085;DAMA;00136;Álgebra I;A;80;01;12;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23087;DAMA;00236;Álgebra II;A;25;02;10;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA014;85
202520;23087;DAMA;00236;Álgebra II;A;25;02;10;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA014;85
202520;23087;DAMA;00236;Álgebra II;A;25;02;10;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA014;85
202520;23087;DAMA;00236;Álgebra II;A;25;02;10;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA014;85
202520;23088;DAMA;00266;Álgebra II;A;60;02;9;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA014;85
202520;23088;DAMA;00266;Álgebra II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA014;85
202520;23088;DAMA;00266;Álgebra II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA014;85
202520;23088;DAMA;00266;Álgebra II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA014;85
202520;23113;DAQU;00830;Corrosión Industrial;A;10;08;1;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23113;DAQU;00830;Corrosión Industrial;A;10;08;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23115;DAQU;00831;Met. de la Investigación;A;10;08;1;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23116;DAQU;00831;Met. de la Investigación;A;10;08;1;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23117;DAQU;00832;Tratamiento de Residuos Indust;A;10;08;1;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23120;DAQU;00833;Integrador I: Cont de Calidad;A;10;08;1;C;1140;1310;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23212;DAEC;00059;Seminario de Título: Pedagogía;A;20;10;3;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23212;DAEC;00059;Seminario de Título: Pedagogía;A;20;10;3;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23216;EAED;00840;Investigación para el Aula II;A;30;08;2;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23216;EAED;00840;Investigación para el Aula II;A;30;08;2;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23256;EAED;00483;Dimens. Desarrollo Emoc. y Cog;A;50;04;1;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23256;EAED;00483;Dimens. Desarrollo Emoc. y Cog;A;50;04;1;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23256;EAED;00483;Dimens. Desarrollo Emoc. y Cog;A;50;04;1;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23314;DAMA;00336;Estadística;A;60;03;8;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA022;80
202520;23314;DAMA;00336;Estadística;A;60;03;8;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;LCDAMA022;80
202520;23374;DAQU;00204;Química General;A;18;02;9;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAQU002;83
202520;23374;DAQU;00204;Química General;A;18;02;9;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAQU002;83
202520;23374;DAQU;00204;Química General;A;18;02;9;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAQU002;83
202520;23401;DAIQ;00200;Química Aplicada;A;5;02;1;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23401;DAIQ;00200;Química Aplicada;A;5;02;1;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23401;DAIQ;00200;Química Aplicada;A;5;02;1;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23401;DAIQ;00200;Química Aplicada;A;5;02;1;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23402;DAIQ;00201;Intro. a la Ing. en Proc. Quím;A;5;02;1;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23402;DAIQ;00201;Intro. a la Ing. en Proc. Quím;A;5;02;1;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23402;DAIQ;00201;Intro. a la Ing. en Proc. Quím;A;5;02;1;D;1430;1600;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23455;EAED;00880;Proy. Investigación Mejora Edu;A;15;08;1;E;1615;1745;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23455;EAED;00880;Proy. Investigación Mejora Edu;A;15;08;1;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23458;EAED;00680;Convivencia y Diversidad Escol;A;45;06;1;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23458;EAED;00680;Convivencia y Diversidad Escol;A;45;06;1;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23459;EAED;00694;Eval. Psicoped. del y para Apr;A;40;06;1;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23459;EAED;00694;Eval. Psicoped. del y para Apr;A;40;06;1;D;1430;1600;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23460;EAED;00682;Mediación Transf. Emoc. y Cog.;A;40;06;1;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23460;EAED;00682;Mediación Transf. Emoc. y Cog.;A;40;06;1;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23460;EAED;00682;Mediación Transf. Emoc. y Cog.;A;40;06;1;E;1615;1745;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23461;EAED;00695;Práctica 5;A;10;06;1;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23468;FAIC;00410;Desarrollo de Proyectos Energé;A;10;04;1;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23468;FAIC;00410;Desarrollo de Proyectos Energé;A;10;04;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23481;EAED;00695;Práctica 5;A;10;06;1;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23482;EAED;00695;Práctica 5;A;10;06;1;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23483;EAED;00695;Práctica 5;A;10;06;1;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23484;EAED;00693;Práctica 5;A;10;06;1;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23499;EAPS;00402;Psicologia Social Contemporane;A;40;04;1;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23499;EAPS;00402;Psicologia Social Contemporane;A;40;04;1;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23501;EAPS;00604;Formulacion Y Gestion De Proye;A;26;06;1;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23501;EAPS;00604;Formulacion Y Gestion De Proye;A;26;06;1;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23504;EAPS;00601;Eval.y Psicodiagnostico Adulto;A;26;06;1;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23508;EAED;08001;Evaluación de programas infant;A;5;08;1;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23508;EAED;08001;Evaluación de programas infant;A;5;08;1;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23508;EAED;08001;Evaluación de programas infant;A;5;08;1;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23508;EAED;08001;Evaluación de programas infant;A;5;08;1;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23509;EAED;08002;Pedagogía Comunitaria;A;5;08;1;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23509;EAED;08002;Pedagogía Comunitaria;A;5;08;1;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23509;EAED;08002;Pedagogía Comunitaria;A;5;08;1;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;23509;EAED;08002;Pedagogía Comunitaria;A;5;08;1;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23510;EAED;06001;AyA: Músicoterapia en Context;A;10;06;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23510;EAED;06001;AyA: Músicoterapia en Context;A;10;06;1;D;1430;1600;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23510;EAED;06001;AyA: Músicoterapia en Context;A;10;06;1;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23511;EAED;06002;AyA: Artes escénicas;A;20;06;1;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23511;EAED;06002;AyA: Artes escénicas;A;20;06;1;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23511;EAED;06002;AyA: Artes escénicas;A;20;06;1;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;23512;EAED;00296;Práctica 1;A;10;02;1;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23513;EAED;00293;Práctica 1;A;10;02;1;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23514;EAED;00782;Práctica 6;A;4;07;1;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23515;EAED;00280;Inclusión y Diversidad;A;25;02;1;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23515;EAED;00280;Inclusión y Diversidad;A;25;02;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23515;EAED;00280;Inclusión y Diversidad;A;25;02;1;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23516;EAED;00294;Des. Humano y Diversidad Funci;A;25;02;1;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23516;EAED;00294;Des. Humano y Diversidad Funci;A;25;02;1;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;23516;EAED;00294;Des. Humano y Diversidad Funci;A;25;02;1;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23517;EAED;00295;Diseño Aprendizajes Inclusivos;A;25;02;1;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23517;EAED;00295;Diseño Aprendizajes Inclusivos;A;25;02;1;D;1430;1600;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23517;EAED;00295;Diseño Aprendizajes Inclusivos;A;25;02;1;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23518;EAED;00253;Lenguaje y Comunicación II;A;22;02;1;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;23518;EAED;00253;Lenguaje y Comunicación II;A;22;02;1;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;23519;EAED;00254;Educación Matemática II;A;22;02;1;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
